ID,Institution,Ranking1,Ranking2,Ranking3,TS,SaT,SaC,Expenditure,SSR,CP,Continuation,VAS,ET,SaF,AccountingFinanceRank,AccountingFinanceGS,AccountingFinanceSaT,AccountingFinanceSaC,AccountingFinanceContinuation,AgricultureForestryFoodRank,AgricultureForestryFoodGS,AgricultureForestryFoodSaT,AgricultureForestryFoodSaC,AgricultureForestryFoodContinuation,AmericanStudiesRank,AmericanStudiesGS,AmericanStudiesSaT,AmericanStudiesSaC,AmericanStudiesContinuation,AnatomyPhysiologyRank,AnatomyPhysiologyGS,AnatomyPhysiologySaT,AnatomyPhysiologySaC,AnatomyPhysiologyContinuation,AnthropologyRank,AnthropologyGS,AnthropologySaT,AnthropologySaC,AnthropologyContinuation,ArchitectureRank,ArchitectureGS,ArchitectureSaT,ArchitectureSaC,ArchitectureContinuation,ArtRank,ArtGS,ArtSaT,ArtSaC,ArtContinuation,BiosciencesRank,BiosciencesGS,BiosciencesSaT,BiosciencesSaC,BiosciencesContinuation,BuildingandtownandcountryplanningRank,BuildingandtownandcountryplanningGS,BuildingandtownandcountryplanningSaT,BuildingandtownandcountryplanningSaC,BuildingandtownandcountryplanningContinuation,BusinessManagementMarketingRank,BusinessManagementMarketingGS,BusinessManagementMarketingSaT,BusinessManagementMarketingSaC,BusinessManagementMarketingContinuation,ChemistryRank,ChemistryGS,ChemistrySaT,ChemistrySaC,ChemistryContinuation,ClassicsAncientHistoryRank,ClassicsAncientHistoryGS,ClassicsAncientHistorySaT,ClassicsAncientHistorySaC,ClassicsAncientHistoryContinuation,ComputerScienceInformationSystemsRank,ComputerScienceInformationSystemsGS,ComputerScienceInformationSystemsSaT,ComputerScienceInformationSystemsSaC,ComputerScienceInformationSystemsContinuation,CriminologyRank,CriminologyGS,CriminologySaT,CriminologySaC,CriminologyContinuation,DentisitryRank,DentisitryGS,DentisitrySaT,DentisitrySaC,DentisitryContinuation,DesignCraftsRank,DesignCraftsGS,DesignCraftsSaT,DesignCraftsSaC,DesignCraftsContinuation,DramaDanceRank,DramaDanceGS,DramaDanceSaT,DramaDanceSaC,DramaDanceContinuation,EarthMarineSciencesRank,EarthMarineSciencesGS,EarthMarineSciencesSaT,EarthMarineSciencesSaC,EarthMarineSciencesContinuation,EconomicsRank,EconomicsGS,EconomicsSaT,EconomicsSaC,EconomicsContinuation,EducationRank,EducationGS,EducationSaT,EducationSaC,EducationContinuation,EngineeringChemicalRank,EngineeringChemicalGS,EngineeringChemicalSaT,EngineeringChemicalSaC,EngineeringChemicalContinuation,EngineeringCivilRank,EngineeringCivilGS,EngineeringCivilSaT,EngineeringCivilSaC,EngineeringCivilContinuation,EngineeringElectronicElectricalRank,EngineeringElectronicElectricalGS,EngineeringElectronicElectricalSaT,EngineeringElectronicElectricalSaC,EngineeringElectronicElectricalContinuation,EngineeringGeneralRank,EngineeringGeneralGS,EngineeringGeneralSaT,EngineeringGeneralSaC,EngineeringGeneralContinuation,EngineeringMaterialsMineralRank,EngineeringMaterialsMineralGS,EngineeringMaterialsMineralSaT,EngineeringMaterialsMineralSaC,EngineeringMaterialsMineralContinuation,EngineeringMechanicalRank,EngineeringMechanicalGS,EngineeringMechanicalSaT,EngineeringMechanicalSaC,EngineeringMechanicalContinuation,EnglishCreativeWritingRank,EnglishCreativeWritingGS,EnglishCreativeWritingSaT,EnglishCreativeWritingSaC,EnglishCreativeWritingContinuation,FashionTextilesRank,FashionTextilesGS,FashionTextilesSaT,FashionTextilesSaC,FashionTextilesContinuation,FilmProductionPhotographyRank,FilmProductionPhotographyGS,FilmProductionPhotographySaT,FilmProductionPhotographySaC,FilmProductionPhotographyContinuation,ForensicScienceArchaeologyRank,ForensicScienceArchaeologyGS,ForensicScienceArchaeologySaT,ForensicScienceArchaeologySaC,ForensicScienceArchaeologyContinuation,GeographyEnvironmentalStudiesRank,GeographyEnvironmentalStudiesGS,GeographyEnvironmentalStudiesSaT,GeographyEnvironmentalStudiesSaC,GeographyEnvironmentalStudiesContinuation,HealthProfessionsRank,HealthProfessionsGS,HealthProfessionsSaT,HealthProfessionsSaC,HealthProfessionsContinuation,HistoryRank,HistoryGS,HistorySaT,HistorySaC,HistoryContinuation,HistoryofArtRank,HistoryofArtGS,HistoryofArtSaT,HistoryofArtSaC,HistoryofArtContinuation,HospitalityEventManagementTourismRank,HospitalityEventManagementTourismGS,HospitalityEventManagementTourismSaT,HospitalityEventManagementTourismSaC,HospitalityEventManagementTourismContinuation,JournalismPublishingPublicRelationsRank,JournalismPublishingPublicRelationsGS,JournalismPublishingPublicRelationsSaT,JournalismPublishingPublicRelationsSaC,JournalismPublishingPublicRelationsContinuation,MathematicsRank,MathematicsGS,MathematicsSaT,MathematicsSaC,MathematicsContinuation,MediaFilmStudiesRank,MediaFilmStudiesGS,MediaFilmStudiesSaT,MediaFilmStudiesSaC,MediaFilmStudiesContinuation,MedicineRank,MedicineGS,MedicineSaT,MedicineSaC,MedicineContinuation,ModernLanguagesLinguisticsRank,ModernLanguagesLinguisticsGS,ModernLanguagesLinguisticsSaT,ModernLanguagesLinguisticsSaC,ModernLanguagesLinguisticsContinuation,MusicRank,MusicGS,MusicSaT,MusicSaC,MusicContinuation,NursingMidwiferyRank,NursingMidwiferyGS,NursingMidwiferySaT,NursingMidwiferySaC,NursingMidwiferyContinuation,PharmacyPharmacologyRank,PharmacyPharmacologyGS,PharmacyPharmacologySaT,PharmacyPharmacologySaC,PharmacyPharmacologyContinuation,PhilosophyRank,PhilosophyGS,PhilosophySaT,PhilosophySaC,PhilosophyContinuation,PhysicsRank,PhysicsGS,PhysicsSaT,PhysicsSaC,PhysicsContinuation,PoliticsRank,PoliticsGS,PoliticsSaT,PoliticsSaC,PoliticsContinuation,PsychologyRank,PsychologyGS,PsychologySaT,PsychologySaC,PsychologyContinuation,ReligiousstudiesandtheologyRank,ReligiousstudiesandtheologyGS,ReligiousstudiesandtheologySaT,ReligiousstudiesandtheologySaC,ReligiousstudiesandtheologyContinuation,SocialPolicyAdministrationRank,SocialPolicyAdministrationGS,SocialPolicyAdministrationSaT,SocialPolicyAdministrationSaC,SocialPolicyAdministrationContinuation,SocialWorkRank,SocialWorkGS,SocialWorkSaT,SocialWorkSaC,SocialWorkContinuation,SociologyRank,SociologyGS,SociologySaT,SociologySaC,SociologyContinuation,SportsscienceRank,SportsscienceGS,SportsscienceSaT,SportsscienceSaC,SportsscienceContinuation,VeterinaryScienceRank,VeterinaryScienceGS,VeterinaryScienceSaT,VeterinaryScienceSaC,VeterinaryScienceContinuation
28,Edinburgh,22,30,28,70.3,85,80,8.7,12.6,75,95,6,181,61,23,84,79,78,98,0,0,0,0,0,0,0,0,0,0,3,85.5,86,78,0,11,70.7,91,89,97,35,51.6,91,81,95,28,51.6,77,80,98,30,79.9,86,84,92,10,80.5,84,73,0,36,67.3,80,83,97,34,65.4,86,89,92,16,53.6,97,92,95,27,68.5,77,74,83,0,0,0,0,0,0,0,0,0,0,10,84.2,87,84,0,0,0,0,0,0,18,55.5,89,86,95,38,68.8,78,72,97,29,69.1,79,82,94,11,47.6,69,61,98,16,69.7,77,88,0,15,82,82,90,0,0,0,0,0,0,0,0,0,0,0,35,67.7,74,67,95,45,70.4,91,84,96,1,100,90,92,0,19,88.5,74,57,0,20,72.2,87,77,0,23,79.4,91,77,99,0,0,0,0,0,72,56.6,90,80,95,19,59.8,90,80,97,0,0,0,0,0,0,0,0,0,0,17,78.3,86,86,93,0,0,0,0,0,6,91.1,93,83,99,44,71.4,89,76,96,18,85.1,95,84,0,1,100,97,100,0,25,63.5,81,79,0,30,45.2,88,81,98,27,58,83,80,94,23,68.4,85,76,98,49,62.3,84,79,95,7,72.6,100,100,92,9,80.9,87,73,0,25,74,77,79,0,24,74.6,86,86,88,14,82.9,78,74,93,1,100,96,93,97,
29,Derby,48,54,29,70.1,88,85,6.2,15.1,74,90,4.9,119,77,35,80.4,86,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51.5,88,94,0,11,65.6,97,92,0,52,72,94,89,96,0,0,0,0,0,10,77.8,89,89,89,0,0,0,0,0,0,0,0,0,0,36,65.2,87,82,89,36,68.9,88,85,86,0,0,0,0,0,39,64.5,84,80,92,69,63.4,82,75,89,23,50.7,97,95,93,0,0,0,0,0,18,75.5,92,91,92,0,0,0,0,0,47,50.5,84,83,0,48,68,89,86,86,0,0,0,0,0,0,0,0,0,0,18,81.1,88,86,92,62,66.8,94,92,90,18,74.2,84,80,88,35,83.9,81,71,88,27,68.9,93,89,94,59,56.3,88,82,94,47,62.8,86,87,90,40,70.1,98,95,91,0,0,0,0,0,8,84.3,85,82,89,13,78.6,95,95,0,30,74,91,88,0,55,62.7,85,82,87,0,0,0,0,0,0,0,0,0,0,66,61.8,93,92,0,11,70.7,87,81,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,65.9,94,92,91,0,0,0,0,0,0,0,0,0,0,49,56.1,80,68,89,51,65.3,85,83,92,29,73.6,85,87,86,0,0,0,0,0,
30,Dundee,28,24,29,70.1,91,89,6.3,14.5,85,92,5.3,173,75,41,77.9,88,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,89,90,92,26,53,87,81,92,6,88.5,94,92,94,0,0,0,0,0,17,74.1,88,88,83,0,0,0,0,0,0,0,0,0,0,16,74.1,85,90,88,0,0,0,0,0,1,100,99,99,98,18,78.5,83,85,89,0,0,0,0,0,0,0,0,0,0,25,76,81,79,0,32,67.8,90,90,94,0,0,0,0,0,17,69.1,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,79.2,70,75,94,47,70,96,90,87,12,79.9,83,85,0,0,0,0,0,0,11,76.4,95,81,0,25,77.4,90,84,95,33,72.7,96,92,99,41,70,98,90,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,75.1,93,95,0,0,0,0,0,0,8,89.8,95,96,99,10,86.3,95,97,0,0,0,0,0,0,65,37.4,91,89,91,0,0,0,0,0,41,32,85,87,0,0,0,0,0,0,65,52.2,97,94,85,56,58.8,93,92,89,0,0,0,0,0,0,0,0,0,0,9,84.6,91,80,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,Essex,62,48,31,69.9,87,88,6.1,16.3,80,91,6.8,116,72,56,73.6,80,90,95,0,0,0,0,0,2,85.8,92,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,80.7,90,89,95,0,0,0,0,0,85,57.2,77,81,93,0,0,0,0,0,0,0,0,0,0,65,56.3,81,86,87,38,68.2,89,87,88,0,0,0,0,0,0,0,0,0,0,2,99,98,90,95,0,0,0,0,0,18,80.2,83,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,72.5,79,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,62.9,85,86,94,0,0,0,0,0,36,83.3,83,79,0,0,0,0,0,0,0,0,0,0,0,29,74.9,95,99,93,32,72,93,89,93,18,65.2,93,89,0,0,0,0,0,0,0,0,0,0,0,12,80.6,89,87,0,0,0,0,0,0,0,0,0,0,0,48,69.4,71,81,91,0,0,0,0,0,6,77.1,92,89,0,0,0,0,0,0,18,53.4,95,92,87,0,0,0,0,0,12,73.8,89,93,95,31,68.3,88,90,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,69.3,89,87,92,19,77.7,90,91,86,0,0,0,0,0,
32,Swansea,39,45,31,69.9,87,89,4.7,15.4,82,93,5.9,138,74,35,80.4,85,92,94,0,0,0,0,0,8,65.3,90,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,94,95,95,0,0,0,0,0,41,66.4,81,89,92,0,0,0,0,0,22,43.1,94,91,94,22,71.5,86,94,92,3,95.4,96,96,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57.9,71,76,96,0,0,0,0,0,21,37.3,82,93,96,50,48.4,80,84,96,50,64.9,82,81,87,15,58,72,73,0,8,54.4,93,94,88,41,65.2,72,72,93,37,71.5,91,91,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,65,84,87,97,39,66.6,94,88,94,33,71.7,94,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71.1,83,92,86,11,85.4,92,93,92,3,94.8,93,92,0,36,75.9,83,83,96,0,0,0,0,0,2,83.4,92,92,92,0,0,0,0,0,0,0,0,0,0,13,72,93,93,89,17,71.2,95,92,93,46,63.5,87,82,95,0,0,0,0,0,7,85.6,92,95,0,14,80.6,90,83,0,0,0,0,0,0,18,78.6,90,94,89,0,0,0,0,0,
33,Liverpool Hope,79,56,33,69.6,91,90,2.5,14.5,80,88,3.1,116,84,90,63.4,68,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,43.8,87,86,0,39,77.7,96,96,0,0,0,0,0,0,57,62.9,89,89,85,0,0,0,0,0,0,0,0,0,0,13,75.1,90,94,88,0,0,0,0,0,0,0,0,0,0,12,82.8,88,92,0,42,74,89,88,86,0,0,0,0,0,0,0,0,0,0,10,78,92,95,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,47.9,83,76,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79.9,93,89,0,0,0,0,0,0,46,68.1,89,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,74.2,94,95,0,0,0,0,0,0,0,0,0,0,0,50,68.4,92,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61.9,97,93,0,58,58.4,84,87,87,24,50.3,91,93,86,12,79,97,89,0,22,75.6,90,91,92,7,85.4,95,92,0,17,79.5,96,98,83,0,0,0,0,0,
34,Manchester,31,28,34,69,83,83,8,13.4,82,95,5.4,167,67,14,86.1,78,84,95,0,0,0,0,0,11,50,90,91,93,6,83.1,89,93,96,5,92.6,94,95,96,0,0,0,0,0,0,0,0,0,0,24,80.6,91,88,97,13,77.9,73,73,98,16,74.2,78,81,94,8,85.8,91,90,96,19,48.7,88,90,94,14,75,80,89,93,17,74.5,89,86,89,16,32.5,92,89,100,0,0,0,0,0,24,79.9,89,88,96,17,56,80,76,96,27,74.5,77,81,96,0,0,0,0,0,23,33.4,83,86,96,33,60.7,69,73,0,6,92.3,85,91,93,0,0,0,0,0,7,55.1,73,74,96,45,61.8,68,69,96,22,77.5,88,85,96,20,73.3,86,86,95,0,0,0,0,0,14,75,96,92,90,12,86.3,93,94,98,39,66.6,88,79,96,19,78,93,89,96,20,57.5,93,89,95,0,0,0,0,0,0,0,0,0,0,50,63.1,86,87,93,0,0,0,0,0,29,63.3,84,80,99,25,81,88,80,92,10,89.3,93,90,99,41,53.4,76,71,92,14,71,88,82,97,19,52.8,90,91,97,19,67.7,88,83,97,23,68.4,86,85,96,38,65.5,86,81,95,19,55.7,91,88,94,0,0,0,0,0,0,0,0,0,0,8,82.8,89,86,96,0,0,0,0,0,0,0,0,0,0,
35, Kent,23,22,35,68.7,87,88,4.7,18.4,83,94,5.3,137,71,75,69.3,77,87,94,0,0,0,0,0,13,39.7,83,86,0,0,0,0,0,0,16,55.9,90,86,94,26,62.5,87,90,96,33,50,87,79,0,44,76.3,90,91,97,0,0,0,0,0,38,67,81,86,91,33,66.9,86,88,97,20,46.9,88,82,95,56,59.1,81,80,92,42,66,82,77,93,0,0,0,0,0,19,78.3,80,76,89,30,78.3,88,82,94,0,0,0,0,0,22,78,84,88,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,71.9,76,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,79.5,94,94,96,0,0,0,0,0,0,0,0,0,0,32,66.8,86,91,0,0,0,0,0,0,0,0,0,0,0,31,72.1,92,91,97,21,55.2,92,91,0,0,0,0,0,0,41,59.6,82,77,0,41,68,80,81,95,10,86.2,97,87,95,0,0,0,0,0,29,78.9,93,92,95,38,73.5,82,70,90,0,0,0,0,0,0,0,0,0,0,24,50.6,94,95,92,42,34,72,79,96,26,67.6,89,92,96,32,67.7,87,93,97,23,51.1,89,87,0,13,77.9,73,80,0,37,67.3,81,86,84,46,67.1,82,78,93,45,68.4,83,76,87,0,0,0,0,0,
36,Keele,34,36,36,68.4,90,90,4.4,14.2,80,94,4,128,77,85,65.5,81,84,92,0,0,0,0,0,12,48.8,85,81,0,18,66.8,93,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,70.8,86,86,96,0,0,0,0,0,79,59,83,86,93,27,70.4,89,92,94,0,0,0,0,0,28,67.7,85,87,94,11,78.3,91,88,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,48.2,93,92,95,54,63.3,84,88,0,28,69.2,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,70.7,91,88,97,0,0,0,0,0,0,0,0,0,0,34,61.5,87,83,0,20,79.9,88,92,95,6,92,93,92,94,28,73.5,92,94,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,66.1,92,97,94,56,62.4,84,84,0,13,85.7,97,92,98,0,0,0,0,0,46,70.8,85,74,93,10,71,91,89,94,16,70.8,94,92,96,34,41,94,96,0,17,70.2,92,100,0,25,68.3,93,92,95,54,60.3,87,83,96,0,0,0,0,0,0,0,0,0,0,41,61.6,92,70,0,22,75.4,95,90,0,0,0,0,0,0,0,0,0,0,0,
37,UWE Bristol,68,52,37,68.2,88,87,5.1,18.4,77,91,6.6,127,74,74,69.5,83,89,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75.3,98,98,87,15,64,91,91,95,51,72.2,92,90,92,14,77,89,89,89,55,63.3,80,85,92,0,0,0,0,0,0,0,0,0,0,42,62.6,80,76,85,20,73.3,92,94,94,0,0,0,0,0,45,62.2,87,82,88,66,64.2,84,85,91,12,61.3,95,90,0,40,68.3,89,87,90,5,86,95,95,94,0,0,0,0,0,35,59.6,92,92,0,35,73,84,84,88,0,0,0,0,0,0,0,0,0,0,24,76.3,83,81,93,49,69.6,94,95,92,0,0,0,0,0,4,96.8,87,89,91,38,55.4,92,91,92,25,77.4,94,92,97,18,80.1,94,94,94,65,60.2,91,89,89,0,0,0,0,0,0,0,0,0,0,30,67.8,82,86,86,43,66.2,90,94,89,27,74.4,93,88,90,0,0,0,0,0,0,0,0,0,0,56,66.3,97,94,76,37,55.7,85,87,94,0,0,0,0,0,4,76,100,100,86,0,0,0,0,0,38,62.2,95,93,92,45,63.6,91,88,93,0,0,0,0,0,0,0,0,0,0,32,69.7,82,71,92,35,71.2,92,94,92,0,0,0,0,0,0,0,0,0,0,
38,Royal Holloway,45,40,38,68.1,87,87,5.7,15.2,70,95,4.9,142,73,43,77.7,81,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67.7,91,93,93,0,0,0,0,0,75,59.7,78,84,91,0,0,0,0,0,10,59.9,93,95,96,32,67.1,88,87,94,37,68.7,84,84,0,0,0,0,0,0,0,0,0,0,0,43,73.8,85,78,89,11,61.7,95,94,95,31,73.3,87,89,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,71.6,90,87,96,0,0,0,0,0,16,89.1,80,70,0,0,0,0,0,0,17,81.2,92,94,98,0,0,0,0,0,16,78.4,96,96,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,62.2,84,98,93,30,72.7,80,71,93,0,0,0,0,0,53,67.6,86,76,91,19,84.6,88,89,97,0,0,0,0,0,0,0,0,0,0,38,39.5,93,84,0,12,72.4,90,91,93,44,60.2,92,88,95,30,68.5,89,90,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,63.2,84,84,0,0,0,0,0,0,0,0,0,0,0,
39,Sheffield,41,40,39,67.9,87,87,4.7,14.7,82,96,5.1,156,70,29,82.4,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,98,97,97,0,0,0,0,0,47,75,88,86,98,4,93,92,90,97,32,68.2,80,82,94,41,62.6,91,92,96,0,0,0,0,0,12,75.9,87,84,95,2,97.4,91,89,0,11,59.2,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,65.1,79,82,97,26,69.3,0,0,0,19,39.8,76,87,100,24,64.4,79,87,99,23,78.1,86,89,96,0,0,0,0,0,4,71.3,98,100,96,31,73.6,82,83,98,35,72.1,91,89,96,0,0,0,0,0,0,0,0,0,0,19,72.3,94,93,0,40,67.2,86,84,97,38,68.2,93,76,97,34,71.6,93,92,98,0,0,0,0,0,0,0,0,0,0,1,100,96,98,94,48,63.5,84,92,96,0,0,0,0,0,25,67.2,95,94,99,42,72.9,86,82,92,29,81.8,92,94,0,0,0,0,0,0,0,0,0,0,0,31,44.6,90,84,94,35,50,89,90,99,15,72.7,94,86,98,83,52.2,84,70,94,29,41.9,91,84,0,8,84.7,91,89,0,0,0,0,0,0,2,88.4,91,90,94,0,0,0,0,0,0,0,0,0,0,
40,Stirling,58,54,40,67.5,88,87,3.6,15.5,75,91,5,158,72,21,84.7,86,92,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71.9,92,86,93,0,0,0,0,0,26,70.3,87,87,90,0,0,0,0,0,0,0,0,0,0,19,72.8,89,82,92,7,83.4,90,92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,88,83,0,9,79,84,78,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,64,89,83,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,90,88,94,0,0,0,0,0,49,66.2,94,90,90,0,0,0,0,0,0,0,0,0,0,4,84.5,90,89,92,29,74.4,89,90,0,8,88.4,96,92,94,0,0,0,0,0,49,69.2,86,86,90,0,0,0,0,0,52,49,85,80,91,0,0,0,0,0,33,42.6,90,88,0,0,0,0,0,0,59,55.9,91,94,91,46,63.5,89,89,92,0,0,0,0,0,0,0,0,0,0,19,77.2,98,100,0,25,73.5,94,91,92,38,70.2,86,84,90,0,0,0,0,0,
41,Huddersfield,77,60,41,67.3,85,86,4.2,17,78,89,6.4,128,79,68,70.6,82,92,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,67.5,88,88,87,38,49,91,90,0,68,67.8,90,92,84,0,0,0,0,0,54,63.6,75,79,91,36,65,88,93,93,0,0,0,0,0,57,58.9,78,82,85,27,70.9,81,88,0,0,0,0,0,0,36,67.4,86,83,92,26,79.1,89,90,95,0,0,0,0,0,0,0,0,0,0,25,69.5,85,88,88,0,0,0,0,0,0,0,0,0,0,42,71.3,88,88,87,0,0,0,0,0,0,0,0,0,0,15,81.7,75,83,92,64,66.4,88,84,95,38,58.2,86,83,89,25,86.7,83,80,82,0,0,0,0,0,0,0,0,0,0,19,79.7,91,90,88,17,78.2,97,100,94,0,0,0,0,0,11,83.3,89,91,82,54,50.1,82,81,90,0,0,0,0,0,68,56.5,76,81,88,0,0,0,0,0,62,38.7,72,53,0,30,80.1,92,91,89,8,73,90,89,91,30,57.6,88,86,88,0,0,0,0,0,0,0,0,0,0,31,65.6,83,86,0,42,64.8,83,86,91,0,0,0,0,0,0,0,0,0,0,30,71.3,81,84,88,19,76.5,89,88,91,0,0,0,0,0,0,0,0,0,0,
42,Oxford Brookes,57,50,41,67.3,86,85,5.2,16.1,72,94,6.2,128,72,33,81.7,90,92,97,0,0,0,0,0,0,0,0,0,0,20,61.7,86,83,0,19,48.1,89,90,93,12,72.2,93,93,95,17,61.3,91,82,90,48,73.5,88,85,98,25,70.3,80,81,95,30,69.1,78,83,97,0,0,0,0,0,0,0,0,0,0,71,54.8,70,76,90,0,0,0,0,0,0,0,0,0,0,57,52.2,70,70,0,0,0,0,0,0,0,0,0,0,0,56,60.1,81,85,96,40,64,83,77,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,71.4,83,81,94,65,66,89,89,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,70.9,85,87,98,13,84,88,88,95,52,65.3,91,92,95,22,49.7,91,92,0,8,84.3,83,93,91,2,92.3,99,100,0,0,0,0,0,0,29,73.8,82,80,92,0,0,0,0,0,60,59.1,86,82,90,53,68,80,75,0,21,63.4,85,81,92,0,0,0,0,0,12,56.7,93,87,91,0,0,0,0,0,60,55.4,90,87,94,58,58.4,84,90,94,0,0,0,0,0,0,0,0,0,0,60,50.3,86,77,0,68,59.6,85,82,0,25,74.8,84,81,95,0,0,0,0,0,
43,Aston,29,51,43,66.9,88,88,5.4,20.1,79,95,6.3,137,75,83,65.9,87,93,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,77.7,95,90,93,15,76.6,93,81,0,36,67.3,89,92,95,44,60.5,98,86,0,0,0,0,0,0,43,62.2,85,85,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71.6,85,82,98,0,0,0,0,0,14,44.7,84,69,98,0,0,0,0,0,29,75.7,77,72,0,0,0,0,0,0,0,0,0,0,0,48,61,84,78,95,50,68.9,94,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,85,94,92,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56.6,85,80,92,0,0,0,0,0,0,0,0,0,0,22,81.5,96,95,93,0,0,0,0,0,0,0,0,0,0,20,68.9,92,93,97,0,0,0,0,0,0,0,0,0,0,41,61.6,91,93,96,49,62.3,91,88,96,0,0,0,0,0,18,73.4,91,87,0,0,0,0,0,0,21,76,87,85,94,0,0,0,0,0,0,0,0,0,0,
44,Staffordshire,69,67,44,66.7,87,85,6.4,14.5,80,84,4.4,115,78,40,78.4,91,91,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51.4,91,89,0,12,86.3,95,93,0,0,0,0,0,0,71,60.6,82,78,80,0,0,0,0,0,0,0,0,0,0,41,62.7,86,86,81,0,0,0,0,0,0,0,0,0,0,7,86.3,87,86,91,22,80,92,80,93,0,0,0,0,0,0,0,0,0,0,22,72.6,84,86,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,49.3,81,74,86,90,57.5,95,87,84,2,95.2,92,89,0,16,89.1,92,85,91,18,73.1,91,94,89,34,72.5,93,93,0,71,37.2,80,76,0,53,65.2,95,94,0,0,0,0,0,0,0,0,0,0,0,22,70.3,80,80,85,0,0,0,0,0,58,62.3,77,73,86,0,0,0,0,0,0,0,0,0,0,62,64.7,93,81,0,55,46.7,84,74,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59.5,88,88,85,0,0,0,0,0,0,0,0,0,0,52,54.6,92,89,75,31,71.8,85,89,0,10,85.3,92,88,81,0,0,0,0,0,
